T_over_Tc,pair_flux,phase_stiffness,dissipative_constraint,vortex_constraint,transport_index,resistance_proxy
0.539812108559499,0.8812413361169102,0.7086028874525476,0.020009275918010255,0.14439548224303908,3.795939778858251,0.03188011217973847
0.5425678496868477,0.8806350730688935,0.7056201284861903,0.02000993748916355,0.14770775207149262,3.7027910170561675,0.032655910273840794
0.5453235908141963,0.8800288100208769,0.702622181301511,0.02001064624392989,0.151095956231727,3.611588298371605,0.033452976356660606
0.548079331941545,0.87942254697286,0.6996090458985097,0.020011405547389456,0.1545589313003473,3.522360923627496,0.03427135471849076
0.5508350730688936,0.8788162839248435,0.6965807222771867,0.0200122190046041,0.15809533370614962,3.43513208331254,0.035111056858231286
0.5535908141962422,0.8782100208768266,0.6935372104375417,0.020013090477729943,0.16170363613053534,3.349919115909997,0.035972060307154954
0.5563465553235909,0.8776037578288101,0.6904785103795746,0.020014024104350003,0.1653821243272169,3.2667337868349673,0.03685430751823394
0.5591022964509396,0.8769974947807933,0.6874046221032857,0.020015024317113713,0.16912889438841583,3.1855825836252074,0.037757704827625985
0.5618580375782882,0.8763912317327766,0.6843155456086749,0.020016095864776574,0.17294185048387448,3.1064670232573626,0.038682121494774936
0.5646137787056368,0.8757849686847599,0.6812112808957422,0.02001724383473959,0.17681870309796463,3.02938396772656,0.03962738882739456
0.5673695198329854,0.8751787056367432,0.6780918279644875,0.020018473677195423,0.180756967788981,2.9543259443227616,0.040593299397375535
0.5701252609603341,0.8745724425887265,0.6749571868149109,0.02001979123099568,0.18475396449334644,2.8812814673529,0.0415796063533816
0.5728810020876828,0.8739661795407098,0.6718073574470125,0.020021202751361985,0.18880681739594932,2.8102353583847974,0.04258602283558789
0.5756367432150314,0.8733599164926931,0.6686423398607919,0.02002271493957212,0.19291245538615928,2.741169062420141,0.043612221497657325
0.57839248434238,0.8727536534446764,0.6654621340562497,0.02002433497476194,0.19706761311725302,2.674060957732325,0.044657834140657465
0.5811482254697287,0.8721473903966597,0.6622667400333855,0.020026070547993755,0.20126883268501838,2.608886657425523,0.04572245146318955
0.5839039665970773,0.871541127348643,0.6590561577921992,0.0200279298987525,0.205512465939198,2.5456193010793813,0.046805622931534605
0.586659707724426,0.8709348643006263,0.6558303873326911,0.02002992185404265,0.20979467743920283,2.4842298351353667,0.04790685677312708
0.5894154488517747,0.8703286012526096,0.652589428654861,0.02003205587027096,0.21411144806316004,2.4246872809537288,0.049025620096140914
0.5921711899791232,0.8697223382045929,0.6493332817587092,0.020034342078113346,0.21845857927688475,2.366958989721997,0.050161339137424966
0.5949269311064719,0.8691160751565762,0.6460619466442352,0.020036791330578337,0.22283169806678196,2.3110108836259466,0.05131339964045659
0.5976826722338205,0.8685098121085595,0.6427754233114394,0.020039415254494538,0.22722626253800393,2.256807682901381,0.05248114736439686
0.6004384133611692,0.8679035490605428,0.6394737117603218,0.020042226305665697,0.23163756817643075,2.2043131185698335,0.053663888724736285
0.6031941544885179,0.8672972860125261,0.636156811990882,0.02004523782795439,0.23606075477020422,2.1534901308238887,0.054860891565416056
0.6059498956158664,0.8666910229645094,0.6328247240031206,0.020048464116573596,0.24049081398365638,2.1043010531689084,0.05607138606170527
0.6087056367432151,0.8660847599164927,0.6294774477970371,0.020051920485885548,0.24492259757354123,2.0567077825486035,0.05729456575251286
0.6114613778705638,0.865478496868476,0.6261149833726316,0.020055623342028175,0.2493508262345101,2.010671935783425,0.05852958870021695
0.6142171189979124,0.8648722338204593,0.6227373307299042,0.020059590260712412,0.25377009905780135,1.96615499273434,0.059775578775513545
0.6169728601252611,0.8642659707724425,0.6193444898688549,0.020063840070557698,0.25817490358413386,1.9231184266719907,0.061031627064219045
0.6197286012526096,0.8636597077244259,0.6159364607894839,0.020068392942359237,0.26255962642884156,1.8815238223836592,0.06229679339241817
0.6224843423799583,0.8630534446764092,0.6125132434917908,0.020073270484708264,0.266918564454362,1.8413329825897076,0.06357010796582989
0.625240083507307,0.8624471816283925,0.6090748379757758,0.02007849584641641,0.2712459364623223,1.8025080232685282,0.0648505731187744
0.6279958246346556,0.8618409185803757,0.6056212442414388,0.020084093826227133,0.27553589537466394,1.765011458505961,0.06613716516767126
0.6307515657620043,0.8612346555323591,0.6021524622887799,0.020090090990331256,0.27978254087052723,1.728806275493119,0.06742883636357826
0.6335073068893529,0.8606283924843423,0.5986684921177993,0.02009651579824022,0.2839799324430029,1.6938560002966951,0.0687245169379048
0.6362630480167015,0.8600221294363257,0.5951693337284966,0.020103398737609517,0.2881221028373536,1.6601247550194373,0.07002311723509708
0.6390187891440502,0.8594158663883089,0.591654987120872,0.02011077246864675,0.2922030718299456,1.6275773069565567,0.07132352992580346
0.6417745302713989,0.8588096033402922,0.5881254522949253,0.020118671978783184,0.29621686030491057,1.5961791103374214,0.07262463229378545
0.6445302713987475,0.8582033402922755,0.5845807292506568,0.020127134748335558,0.30015750458350476,1.5658963412218414,0.07392528858964531
0.6472860125260961,0.8575970772442588,0.5810208179880666,0.020136200927935895,0.3040190709592513,1.5366959260973663,0.07522435244429652
0.6500417536534447,0.8569908141962421,0.5774457185071542,0.02014591352856163,0.3077956703902722,1.508545564698965,0.07652066933500896
0.6527974947807934,0.8563845511482254,0.57385543080792,0.020156318625056752,0.31148147329872505,1.4814137475459017,0.07781307909681484
0.6555532359081421,0.8557782881002087,0.5702499548903639,0.020167465574096915,0.31507072442600004,1.45526976866296,0.07910041847206911
0.6583089770354907,0.855172025052192,0.5666292907544856,0.02017940724761818,0.31855775769128275,1.430083733925048,0.08038152369100965
0.6610647181628393,0.8545657620041753,0.5629934384002859,0.02019220028280016,0.3219370110002833,1.405826565435774,0.08165523307626738
0.663820459290188,0.8539594989561586,0.5593423978277638,0.02020590534977033,0.32520304095036495,1.3824700023223293,0.08292038966442553
0.6665762004175366,0.8533532359081419,0.5556761690369201,0.020220587438277524,0.32835053737798436,1.3599865983011263,0.08417584383792023
0.6693319415448853,0.8527469728601252,0.5519947520277543,0.020236316164669147,0.3313743376942978,1.3383497163412472,0.08542045596081593
0.672087682672234,0.8521407098121085,0.5482981468002666,0.02025316610059932,0.3342694409549746,1.3175335207262249,0.08665309901226445
0.6748434237995825,0.8515344467640918,0.544586353354457,0.020271217124993666,0.33703102161071546,1.297512966788892,0.08787266121177693
0.6775991649269312,0.8509281837160751,0.5408593716903256,0.020290554800901868,0.3396544428856893,1.278263788569243,0.08907804863079168
