radius_over_M,J_over_Jcrit,redshift_proxy,entropy_correction_proxy
5.702507836990597,0.09466059630558393,1.2410376358846498,0.0013921140147258068
5.724388714733543,0.09384842257433823,1.2397583939469532,0.001382080721219906
5.746269592476489,0.09304627595588584,1.2384927971052486,0.0013721535720623195
5.768150470219437,0.09225399517742841,1.2372406262495401,0.0013623311017109123
5.790031347962383,0.09147142215826148,1.236001666972566,0.001352611869384556
5.8119122257053295,0.09069840193484066,1.2347757094434515,0.0013429944585716669
5.833793103448276,0.08993478258788117,1.2335625482854407,0.0013334774765499267
5.855673981191224,0.08918041517142744,1.232361982457546,0.0013240595539168308
5.87755485893417,0.08843515364383316,1.2311738151399767,0.0013147393441308274
5.899435736677116,0.08769885480059186,1.2299978536232004,0.001305515523062759
5.921316614420062,0.08697137820896413,1.2288339092005034,0.0012963867885573833
5.94319749216301,0.08625258614434485,1.2276817970639278,0.0012873518600046748
5.965078369905957,0.08554234352831937,1.2265413362034503,0.0012784094779206936
5.986959247648903,0.08484051786835677,1.225412349309296,0.0012695584035377677
6.008840125391851,0.08414697919909177,1.2242946626772657,0.0012607974184037712
6.030721003134797,0.08346160002514819,1.2231881061169723,0.0012521253239902595
6.052601880877743,0.08278425526545663,1.2220925128628821,0.0012435409413092424
6.0744827586206895,0.08211482219902382,1.2210077194880564,0.0012350431105383928
6.0963636363636375,0.08145318041210961,1.219933565820506,0.001226630690654472
6.118244514106584,0.08079921174677082,1.2188698948620569,0.0012183025590747777
6.14012539184953,0.0801528002507309,1.2178165527096467,0.0012100576113064142
6.162006269592478,0.07951383212853794,1.2167733884789642,0.001201894760603183
6.183887147335424,0.07888219569397265,1.2157402542303486,0.0011938129376299462
6.20576802507837,0.07825778132366998,1.214717004896873,0.0011858110901342195
6.227648902821317,0.07764048141191997,1.2137034982145374,0.0011778881826248805
6.249529780564265,0.07703019032661296,1.2126995946544983,0.0011700431960577765
6.271410658307211,0.07642680436629724,1.2117051573572621,0.001162275127528099
6.293291536050157,0.07583022171831617,1.2107200520687842,0.0011545829899693267
6.315172413793103,0.07524034241799527,1.209744147078399,0.0011469658118586105
6.337053291536051,0.0746570683088481,1.2087773131585295,0.0011394226369284275
6.358934169278998,0.07408030300377359,1.2078194235061106,0.0011319525238843724
6.380815047021944,0.073509951847215,1.2068703536856704,0.0011245545461289015
6.402695924764892,0.07294592187825513,1.205929981574017,0.0011172277914909437
6.424576802507838,0.0723881217946209,1.2049981873064752,0.0011099713619612042
6.446457680250784,0.07183646191757108,1.2040748532246262,0.0011027843734330019
6.4683385579937305,0.07129085415764422,1.203159863825495,0.0010956659554485892
6.4902194357366785,0.07075121198124151,1.2022531057121464,0.0010886152509507398
6.512100313479625,0.0702174503780221,1.2013544675456378,0.0010816314160395257
6.533981191222571,0.0696894858290882,1.2004638399982892,0.0010747136197341715
6.555862068965517,0.06916723627593879,1.1995811157082252,0.0010678610437398132
6.577742946708465,0.06865062109017007,1.198706189235153,0.0010610728822191278
6.599623824451411,0.06813956104390313,1.197838957017331,0.0010543483415686357
6.621504702194358,0.06763397828091829,1.1969793173296972,0.0010476866401996393
6.643385579937306,0.06713379628847743,1.1961271702431164,0.0010410870083236415
6.665266457680252,0.0666389398698158,1.1952824175847125,0.001034548687742165
6.687147335423198,0.06614933511728455,1.1944449628992533,0.0010280709316408641
6.709028213166144,0.06566490938612761,1.1936147114115536,0.0010216530043878334
6.730909090909092,0.0651855912688748,1.1927915699898675,0.0010152941813360082
6.7527899686520385,0.06471131057033577,1.1919754471102357,0.001008993748629587
