baryon,history,residual
0.3779939377405606,0.25285838675739436,-0.045794395328150495
1.0409200599808496e-06,0.013509487452287089,-0.021721337665584907
5.653936734586797e-06,0.1688376841232941,0.007470494296837271
2.161353467601206e-09,1.4137620053357482e-05,-0.011253322111581554
1.82579129580504e-08,1.3444995323421761e-06,-0.011921094382505977
3.4680290535327653e-10,0.07929459523867509,0.008786575111576853
0.003164696849439453,0.020960026155467073,-0.09092359682458326
6.737022185492111e-05,0.05362479015383894,-0.025453418392937098
2.363559405967561e-15,0.011183621592193398,-0.0018665383848800645
2.640977869762738e-09,1.1842530227847607e-05,-0.02135062358948707
8.964990075313829e-08,6.805406894451002e-05,-0.029346863840050356
6.163713730094642e-11,2.783305155010146e-06,-0.014641570644241004
5.2177581433845486e-08,0.001594338348223489,-0.023368159318030688
2.17494619128594e-06,0.38478227829952716,0.10628822311155026
7.836431929994291e-06,0.43577905989945503,0.12084937197392252
2.430792467243413e-05,0.3746880146962468,0.0823139449872692
0.13861209587626896,0.07593310743859048,-0.158966202038285
6.226955384234919e-14,2.519655654945623e-07,-0.007233923780834423
1.7720784777577178e-07,0.3097188876709568,0.09545225591470985
5.342886780396032e-09,0.024084857449654794,-0.01663575663732894
0.6664523246724458,0.4937988463048579,0.02289858704040515
0.29832251181276637,0.11530967322614477,-0.1061619383773986
0.006378091875937625,0.008045447068692755,-0.1585202663670189
0.0002173713440283656,0.0012602565091700433,-0.06980331950047997
0.4370920664804204,0.11154352881701404,-0.1409806444890333
0.41959248065661675,0.08966504249865875,-0.19266951623090522
0.001817824071363502,0.1225846012584381,-0.06110133853667986
8.100985023202846e-09,3.6824161163689223e-06,-0.010163548833756211
0.0002993348217244388,0.12557113091242064,0.01965266889671581
0.4312139102117246,0.15927367097809567,-0.16627580301835154
8.02719615934871e-09,2.40798632598915e-05,-0.038623207825987216
0.11087342996327877,0.5861769807601903,0.204434213513356
0.008052417482431804,0.5801098899511299,0.12911762712409264
4.7507021451063314e-07,0.33049346452529094,0.09106851326298554
0.0004690576060911415,0.018596345371521588,-0.12450700260584581
0.08949479603241463,0.5748038188965355,0.21295795467438677
1.4435346006707867e-09,2.9465060273447254e-05,-0.0260990938073225
0.0009389374067039388,0.25919820848020503,-0.0026631876867404813
1.1567040969259556e-07,0.08475005169852436,-0.005325547142156745
